product_id,name,sku,image_url,product_url,store_code,store_name,price,original_price,main_category,category_level_1,category_level_2,brand,visible,status,unit,promotion_name,mm_promotion_type,mm_features,mm_start,mm_end,dnr_no,dnr_interpretation,main_category_uid,category_level_1_uid,category_level_2_uid
239416_10029,"Bột giặt nhiệt Aba nước hoa, 360g/350g",239416_22394163,https://mmpro.vn/media/catalog/product/2/3/239416.jpg,https://online.mmvietnam.com/product/bot-giat-nhiet-aba-nuoc-hoa-360g.html,10029,"MM Food Service Hưng Phú",21000.000000,21000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
239926_10029,"Bột giặt Omo Comfort dịu mát, 5.3kg/5.1kg",239926_22399267,https://mmpro.vn/media/catalog/product/2/3/239926.jpg,https://online.mmvietnam.com/product/bot-giat-omo-comfort-diu-mat-5-3kg-5-1kg.html,10029,"MM Food Service Hưng Phú",230000.000000,242000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
239418_10029,"Bột giặt nhiệt Aba nước hoa, 4.1kg/4kg",239418_22394187,https://mmpro.vn/media/catalog/product/2/3/239418.jpg,https://online.mmvietnam.com/product/bot-giat-nhiet-aba-nuoc-hoa-4-1kg.html,10029,"MM Food Service Hưng Phú",170000.000000,170000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
240158_10029,"Bột giặt Lix Extra đậm đặc, 6kg/5.5kg",240158_22401588,https://mmpro.vn/media/catalog/product/2/4/240158.jpg,https://online.mmvietnam.com/product/bot-giat-lix-extra-dam-dac-6-5-5kg.html,10029,"MM Food Service Hưng Phú",235000.000000,235000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
256826_10029,"Bột giặt MM cao cấp sạch và sáng, 6kg",256826_22568267,https://mmpro.vn/media/catalog/product/2/5/256826_2.jpg,https://online.mmvietnam.com/product/bot-giat-mm-cao-cap-sach-va-sang-6kg.html,10029,"MM Food Service Hưng Phú",149000.000000,175000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
256831_10029,"Bột giặt MM cao cấp sạch & sáng, 4.5kg",256831_22568311,https://mmpro.vn/media/catalog/product/2/5/256831.jpg,https://online.mmvietnam.com/product/bot-giat-mm-cao-cap-sach-sang-4-5kg.html,10029,"MM Food Service Hưng Phú",126000.000000,126000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
256812_10029,"Bột giặt Happy Price trắng sáng hương chanh, 9kg",256812_22568120,https://mmpro.vn/media/catalog/product/2/5/256812.jpg,https://online.mmvietnam.com/product/bot-giat-happy-price-trang-sang-huong-chanh-9kg.html,10029,"MM Food Service Hưng Phú",224000.000000,224000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
256827_10029,"Bột giặt MM cao cấp sạch và sáng, 9kg",256827_22568274,https://mmpro.vn/media/catalog/product/2/5/256827.jpg,https://online.mmvietnam.com/product/bot-giat-mm-cao-cap-sach-va-sang-9kg.html,10029,"MM Food Service Hưng Phú",244000.000000,244000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Gói,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
311102_10029,"Bột giặt Surf trắng sạch hương nước hoa quyến rũ, túi 5.5kg/5.3kg",311102_23111028,https://mmpro.vn/media/catalog/product/3/1/311102.jpg,https://online.mmvietnam.com/product/bot-giat-surf-trang-sach-huong-nuoc-hoa-quyen-ru-tui-5-3kg.html,10029,"MM Food Service Hưng Phú",143000.000000,173000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",SURF,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
248351_10029,"Bột giặt Pro Thái Matic, 8kg",248351_22483515,https://mmpro.vn/media/catalog/product/2/4/248351.jpg,https://online.mmvietnam.com/product/bot-giat-pro-thai-matic-8kg.html,10029,"MM Food Service Hưng Phú",269000.000000,269000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
337211_10029,"Bột giặt Omo chuyên dụng, 9kg",337211_23372115,https://mmpro.vn/media/catalog/product/3/3/337211.jpg,https://online.mmvietnam.com/product/bot-giat-omo-matic-chuyen-dung-tui-9kg.html,10029,"MM Food Service Hưng Phú",273000.000000,273000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
129429_10029,"Bột giặt Tide trắng chuyên dụng, 9kg/8.5kg",129429_21294297,https://mmpro.vn/media/catalog/product/1/2/129429.jpg,https://online.mmvietnam.com/product/bot-giat-tide-trang-chuyen-dung-9kg-8-5kg.html,10029,"MM Food Service Hưng Phú",338000.000000,338000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",TIDE,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
138757_10029,"Bột giặt Tide Downy, 9kg/8.5kg",138757_21387579,https://mmpro.vn/media/catalog/product/1/3/138757.jpg,https://online.mmvietnam.com/product/bot-giat-tide-chuyen-dung-huong-downy-9kg.html,10029,"MM Food Service Hưng Phú",358000.000000,358000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",TIDE,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
191055_10029,"Bột giặt Ariel hương nắng mai, 5.5kg/5.2kg",191055_21910555,https://mmpro.vn/media/catalog/product/1/9/191055.jpg,https://online.mmvietnam.com/product/bot-giat-ariel-huong-nang-mai-5-5kg-5-2kg.html,10029,"MM Food Service Hưng Phú",252000.000000,252000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",ARIEL,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
195265_10029,"Bột giặt Omo Comfort tinh dầu thơm, 4.1kg/3.9kg",195265_21952654,https://mmpro.vn/media/catalog/product/1/9/195265.jpg,https://online.mmvietnam.com/product/bot-giat-omo-comfort-comfort-tinh-dau-thom-nong-nan-3-9kg.html,10029,"MM Food Service Hưng Phú",175000.000000,195000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",OMO,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
195267_10029,"Bột giặt Omo Comfort tinh dầu thơm, 5.3kg/5.1kg",195267_21952678,https://mmpro.vn/media/catalog/product/1/9/195267.jpg,https://online.mmvietnam.com/product/bot-giat-omo-comfort-tinh-dau-thom-5-3kg-5-1kg.html,10029,"MM Food Service Hưng Phú",230000.000000,242000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",OMO,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
197780_10029,"Bột giặt Ariel hương Downy đam mê, 5kg",197780_21977800,https://mmpro.vn/media/catalog/product/1/9/197780.jpg,https://online.mmvietnam.com/product/bot-giat-ariel-huong-downy-dam-me-5kg.html,10029,"MM Food Service Hưng Phú",257000.000000,257000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",ARIEL,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
202036_10029,"Bột giặt Surf 2in1 ngát hương xuân, 5.8kg/5.5kg",202036_22020369,https://mmpro.vn/media/catalog/product/2/0/202036.jpg,https://online.mmvietnam.com/product/bot-giat-surf-nuoc-xa-vai-huong-gio-xuan-5-5kg.html,10029,"MM Food Service Hưng Phú",143000.000000,172000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",SURF,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
232767_10029,"Bột giặt Surf hương nước hoa dịu dàng, 5.5kg/5.3kg",232767_22327673,https://mmpro.vn/media/catalog/product/2/3/232767.jpg,https://online.mmvietnam.com/product/bot-giat-surf-huong-nuoc-hoa-diu-dang-5-5kg-5-3kg.html,10029,"MM Food Service Hưng Phú",143000.000000,173000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
53022_10029,"Bột giặt Omo sạch bẩn khử mùi công nghệ giặt xanh, 3kg/2.9kg",53022_20530228,https://mmpro.vn/media/catalog/product/5/3/53022.jpg,https://online.mmvietnam.com/product/bot-giat-omo-sach-ban-khu-mui-cong-nghe-giat-xanh-3kg-2-9kg.html,10029,"MM Food Service Hưng Phú",144000.000000,144000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",OMO,Yes,Active,Gói,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
52528_10029,"Bột giặt Omo giặt tay hệ bọt thông minh, 4.5kg/4.3kg",52528_20525286,https://mmpro.vn/media/catalog/product/5/2/52528.jpg,https://online.mmvietnam.com/product/bot-giat-omo-comfort-sach-ban-khu-mui-cong-nghe-giat-xanh-4-3kg.html,10029,"MM Food Service Hưng Phú",175000.000000,185000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",OMO,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
190736_10029,"Nước giặt Essence xanh, 1.9 lít",190736_21907364,https://mmpro.vn/media/catalog/product/1/9/190736.jpg,https://online.mmvietnam.com/product/nuoc-giat-essence-xanh-1-9-lit.html,10029,"MM Food Service Hưng Phú",137000.000000,137000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
240163_10029,"Nước giặt Lix đậm đặc, 3.6kg/3.3kg",240163_22401632,https://mmpro.vn/media/catalog/product/2/4/240163.jpg,https://online.mmvietnam.com/product/nuoc-giat-lix-dam-dac-3-8kg.html,10029,"MM Food Service Hưng Phú",151000.000000,151000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
304301_10029,"Nước giặt Essence hồng, 3.5 lít",304301_23043015,https://mmpro.vn/media/catalog/product/3/0/304301.jpg,https://online.mmvietnam.com/product/nuoc-giat-essence-hong-3-5-lit.html,10029,"MM Food Service Hưng Phú",245000.000000,333000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
317281_10029,"Nước giặt MM sạch nhanh, 3.5 lít",317281_23172814,https://mmpro.vn/media/catalog/product/3/1/317281.jpg,https://online.mmvietnam.com/product/nuoc-giat-mm-sach-nhanh-3-5-lit.html,10029,"MM Food Service Hưng Phú",109000.000000,174000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
317282_10029,"Nước giặt dịu nhẹ cho bé & da nhạy cảm MM, 3.5 lít",317282_23172821,https://mmpro.vn/media/catalog/product/3/1/317282.jpg,https://online.mmvietnam.com/product/nuoc-giat-mm-diu-nhe-cho-be-va-da-nhay-cam-3-5-lit.html,10029,"MM Food Service Hưng Phú",139000.000000,123000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt","NO BRAND",Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
320922_10029,"Nước giặt Surf hương cỏ hoa diệu kì, túi 3.5kg/3.3kg",320922_23209220,https://mmpro.vn/media/catalog/product/3/2/320922.jpg,https://online.mmvietnam.com/product/nuoc-giat-surf-trang-sach-huong-hoa-co-dieu-ky-tui-3-3kg.html,10029,"MM Food Service Hưng Phú",102200.000000,130000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
330896_10029,"Nước giặt Surf hương sương mai dịu mát, túi 3.5kg/3.3kg",330896_23308961,https://mmpro.vn/media/catalog/product/3/3/330896.jpg,https://online.mmvietnam.com/product/nuoc-giat-surf-trang-sach-huong-suong-mai-diu-mat-tui-3-3kg.html,10029,"MM Food Service Hưng Phú",102200.000000,130000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
331086_10029,"Nước giặt Essence đỏ, 1.9 lít",331086_23310865,https://mmpro.vn/media/catalog/product/3/3/331086.jpg,https://online.mmvietnam.com/product/nuoc-giat-essence-do-1-9-lit.html,10029,"MM Food Service Hưng Phú",116000.000000,116000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
344823_10029,"Nước giặt MM sạch nhanh, 3.8kg",344823_23448230,https://mmpro.vn/media/catalog/product/3/4/344823.jpg,https://online.mmvietnam.com/product/nuoc-giat-mm-sach-nhanh-3-8kg.html,10029,"MM Food Service Hưng Phú",117000.000000,117000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
351689_10029,"Nước giặt Surf hương nước hoa say đắm, túi 3.1kg",351689_23516892,https://mmpro.vn/media/catalog/product/3/5/351689.jpg,https://online.mmvietnam.com/product/nuoc-giat-surf-sach-thom-huong-nuoc-hoa-tui-3-1kg.html,10029,"MM Food Service Hưng Phú",89000.000000,129000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
354385_10029,"Nước giặt MM sạch nhanh, 2.6kg",354385_23543850,https://mmpro.vn/media/catalog/product/3/5/354385_2.jpg,https://online.mmvietnam.com/product/nuoc-giat-mm-sach-nhanh-2-6kg.html,10029,"MM Food Service Hưng Phú",65000.000000,97000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
321053_10029,"Nước giặt Ariel sạch bẩn nắng sớm, túi 3.5kg/3.65kg",321053_23210530,https://mmpro.vn/media/catalog/product/3/2/321053.jpg,https://online.mmvietnam.com/product/nuoc-giat-ariel-matic-3-6kg.html,10029,"MM Food Service Hưng Phú",223000.000000,223000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
325537_10029,"Nước giặt Lix hương nước hoa, 3.6kg/3.3kg",325537_23255371,https://mmpro.vn/media/catalog/product/3/2/325537.jpg,https://online.mmvietnam.com/product/nuoc-giat-lix-huong-nuoc-hoa-3-6-3-3kg.html,10029,"MM Food Service Hưng Phú",109000.000000,109000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Bình,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
355998_10029,"Nước giặt Omo Matic Comfort cửa trên tinh dầu thơm, túi 2.9kg/2.8kg",355998_23559981,https://mmpro.vn/media/catalog/product/3/5/355998.jpg,https://online.mmvietnam.com/product/nuoc-giat-omo-matic-comfort-cua-tren-tinh-dau-thom-tui-2-8kg.html,10029,"MM Food Service Hưng Phú",142000.000000,165000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
356030_10029,"Nước giặt Omo Matic cửa trước bền đẹp, túi 2.9kg/2.8kg",356030_23560307,https://mmpro.vn/media/catalog/product/3/5/356030.jpg,https://online.mmvietnam.com/product/nuoc-giat-omo-matic-cua-truoc-ben-mau-luu-tre-tui-2-8kg.html,10029,"MM Food Service Hưng Phú",142000.000000,130000.000000,"Vệ sinh nhà cửa","Bột giặt - Nước giặt - Nước xả","Bột giặt - Nước giặt",,Yes,Active,Túi,,,,,,,,MjU0MzE=,MjU0MzI=,MjU0MzM=
371423_10029,"Nước rửa ly Somat, 750ml",371423_23714236,https://mmpro.vn/media/catalog/product/3/7/371423.jpg,https://online.mmvietnam.com/product/nuoc-rua-va-lam-bong-ly-chen-somat-750ml.html,10029,"MM Food Service Hưng Phú",103000.000000,103000.000000,"Vệ sinh nhà cửa","Rửa chén - Lau sàn - Nước tẩy","Nước rửa chén dành cho máy","NO BRAND",Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0NDM=,MjU0NDY=
202101_10029,"Bình xịt muỗi Raid hương cam chanh, 600ml/520ml",202101_22021014,https://mmpro.vn/media/catalog/product/2/0/202101.jpg,https://online.mmvietnam.com/product/binh-xit-muoi-raid-cam-chanh-600ml.html,10029,"MM Food Service Hưng Phú",62000.000000,62000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
201138_10029,"Bình xịt muỗi RedFoxx hương chanh, 600ml",201138_22011381,https://mmpro.vn/media/catalog/product/2/0/201138.jpg,https://online.mmvietnam.com/product/binh-xit-con-trung-redfoxx-huong-chanh-600ml.html,10029,"MM Food Service Hưng Phú",59000.000000,59000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
202106_10029,"Bình xịt côn trùng Raid hương lavender, 600ml",202106_22021069,https://mmpro.vn/media/catalog/product/2/0/202106.jpg,https://online.mmvietnam.com/product/binh-xit-muoi-raid-huong-lavender-600ml.html,10029,"MM Food Service Hưng Phú",69000.000000,69000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
202087_10029,"Bình xịt côn trùng Raid không mùi, 600ml",202087_22020871,https://mmpro.vn/media/catalog/product/2/0/202087.jpg,https://online.mmvietnam.com/product/binh-xit-con-trung-raid-khong-mui-600ml.html,10029,"MM Food Service Hưng Phú",69000.000000,69000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
202104_10029,"Bình xịt muỗi Raid hương dầu khuynh diệp, 600ml",202104_22021045,https://mmpro.vn/media/catalog/product/2/0/202104.jpg,https://online.mmvietnam.com/product/binh-xit-muoi-raid-huong-dau-khuynh-diep-600ml.html,10029,"MM Food Service Hưng Phú",70000.000000,70000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
202100_10029,"Bình xịt côn trùng Raid hương cam chanh, 600ml",202100_22021007,https://mmpro.vn/media/catalog/product/2/0/202100.jpg,https://online.mmvietnam.com/product/binh-xit-con-trung-raid-huong-cam-chanh-600ml.html,10029,"MM Food Service Hưng Phú",69000.000000,69000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng",,Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
225901_10029,"Bình xịt côn trùng Ars Jet Gold không mùi, 600ml",225901_22259011,https://mmpro.vn/media/catalog/product/2/2/225901.jpg,https://online.mmvietnam.com/product/binh-xit-con-trung-ars-jet-gold-khong-mui-600ml.html,10029,"MM Food Service Hưng Phú",68000.000000,68000.000000,"Vệ sinh nhà cửa","Diệt côn trùng","Diệt côn trùng","NO BRAND",Yes,Active,Chai,,,,,,,,MjU0MzE=,MjU0MzQ=,MjU0MzU=
175837_10029,"Xà bông Safeguard thảo mộc thơm mát, 130g/125g",175837_21758379,https://mmpro.vn/media/catalog/product/1/7/175837.jpg,https://online.mmvietnam.com/product/xa-bong-cuc-safeguard-xanh-130g-1-hop.html,10029,"MM Food Service Hưng Phú",18600.000000,18600.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",SAFEGUARD,Yes,Active,Hộp,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
175803_10029,"Xà bông Lifebuoy mát lạnh sảng khoái, 90g",175803_21758034,https://mmpro.vn/media/catalog/product/1/7/175803.jpg,https://online.mmvietnam.com/product/xa-bong-cuc-lifebuoy-diet-khuan-mat-lanh-sang-khoai-90g.html,10029,"MM Food Service Hưng Phú",15500.000000,15500.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",LIFEBUOY,Yes,Active,Hộp,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
175782_10029,"Xà bông Lifebuoy dịu nhẹ, 90g",175782_21757822,https://mmpro.vn/media/catalog/product/1/7/175782.jpg,https://online.mmvietnam.com/product/xa-bong-cuc-lifebuoy-diet-khuan-duong-am-cham-soc-da-90g.html,10029,"MM Food Service Hưng Phú",13000.000000,13000.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",LIFEBUOY,Yes,Active,Hộp,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
175835_10029,"Xà bông Safeguard hương hoa, 125g/115g",175835_21758355,https://mmpro.vn/media/catalog/product/1/7/175835_1.jpg,https://online.mmvietnam.com/product/xa-bong-cuc-safeguard-hong-130g-1-hop.html,10029,"MM Food Service Hưng Phú",18600.000000,18600.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",SAFEGUARD,Yes,Active,Hộp,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
175778_10029,"Xà bông Lifebuoy tăng cường, 90g",175778_21757785,https://mmpro.vn/media/catalog/product/1/7/175778.jpg,https://online.mmvietnam.com/product/xa-bong-cuc-lifebuoy-diet-khuan-bao-ve-vuot-troi-10-90g.html,10029,"MM Food Service Hưng Phú",15600.000000,15600.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",LIFEBUOY,Yes,Active,Hộp,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
234345_10029,"Xà bông Safeguard thảo mộc thơm mát, lốc 3 cục, 130g/125g",234345_22343451,https://mmpro.vn/media/catalog/product/2/3/234345.jpg,https://online.mmvietnam.com/product/xa-bong-safeguard-xanh-loc-3-130g.html,10029,"MM Food Service Hưng Phú",56000.000000,56000.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",,Yes,Active,Lốc,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
234344_10029,"Xà bông Safeguard nha đam, lốc 3 cục, 125g/115g",234344_22343444,https://mmpro.vn/media/catalog/product/2/3/234344.jpg,https://online.mmvietnam.com/product/xa-phong-safeguard-hoa-hong-lo-hoi-loc-3-hop-135g.html,10029,"MM Food Service Hưng Phú",56000.000000,56000.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",,Yes,Active,Lốc,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
234343_10029,"Xà bông Safeguard trắng tinh khiết, lốc 3 cục, 125g/115g",234343_22343437,https://mmpro.vn/media/catalog/product/2/3/234343.jpg,https://online.mmvietnam.com/product/xa-phong-safeguard-trang-loc-3-130g.html,10029,"MM Food Service Hưng Phú",45800.000000,45800.000000,"Chăm sóc cá nhân","Xà phòng - Nước rửa tay","Xà phòng",,Yes,Active,Lốc,,,,,,,,MjQ5NTc=,MjQ5OTI=,MjUwMTU=
154216_10029,"Sữa rửa mặt Pond’s chống lão hoá, 100g",154216_21542169,https://mmpro.vn/media/catalog/product/1/5/154216.jpg,https://online.mmvietnam.com/product/sua-rua-mat-pond-s-chong-lao-hoa-age-miracle-100g.html,10029,"MM Food Service Hưng Phú",113000.000000,113000.000000,"Chăm sóc cá nhân","Chăm sóc da mặt","Rửa mặt - Tẩy trang",PONDS,Yes,Active,Tuýp,,,,,,,,MjQ5NTc=,MjQ5ODU=,MjQ5OTY=
205592_10029,"Sữa rửa mặt ST.Ives tẩy tế bào chết tươi mát hương trái mơ, 170g",205592_22055927,https://mmpro.vn/media/catalog/product/2/0/205592.jpg,https://online.mmvietnam.com/product/sua-rua-mat-tay-te-bao-chet-tuoi-mat-st-ives-huong-trai-mo-170g.html,10029,"MM Food Service Hưng Phú",159000.000000,159000.000000,"Chăm sóc cá nhân","Chăm sóc da mặt","Rửa mặt - Tẩy trang",STIVES,Yes,Active,Chai,,,,,,,,MjQ5NTc=,MjQ5ODU=,MjQ5OTY=
205571_10029,"Sữa rửa mặt ST.Ives tẩy tế bào chết ngừa mụn hương trái mơ, 170g",205571_22055712,https://mmpro.vn/media/catalog/product/2/0/205571.jpg,https://online.mmvietnam.com/product/sua-rua-mat-tay-te-bao-chet-ngua-mun-st-ives-huong-trai-mo-170g.html,10029,"MM Food Service Hưng Phú",159000.000000,159000.000000,"Chăm sóc cá nhân","Chăm sóc da mặt","Rửa mặt - Tẩy trang",STIVES,Yes,Active,Chai,,,,,,,,MjQ5NTc=,MjQ5ODU=,MjQ5OTY=
208393_10029,"Kem rửa mặt Acnes Vitamin Cleanser, 100g",208393_22083937,https://mmpro.vn/media/catalog/product/2/0/208393.jpg,https://online.mmvietnam.com/product/kem-rua-mat-acnes-vitamin-cleanser-100g.html,10029,"MM Food Service Hưng Phú",74000.000000,74000.000000,"Chăm sóc cá nhân","Chăm sóc da mặt","Rửa mặt - Tẩy trang",ACNESS,Yes,Active,Tuýp,,,,,,,,MjQ5NTc=,MjQ5ODU=,MjQ5OTY=
